Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice,Transaction_hash
553054,23284,DOORMAT KEEP CALM AND COME IN,1,2011-05-13 10:22:00,7.95,17886,United Kingdom,7.95,c65c6c1d5c0db4b5c7eeea227efbb23ba4bdaac25b64d4350f999555fb0d301a
541684,22963,JAM JAR WITH GREEN LID,6,2011-01-20 15:22:00,0.85,15498,United Kingdom,5.1,6b4422797835177d6d711076d4220f08ab5a8816b1606e191d6fc4ae91949373
509759,21498,RED SPOTS  WRAP,25,2010-05-25 15:21:00,0.42,14930,Channel Islands,10.5,cd12ba119f642413c72a6611d751660f74b2034fd1c1d1e328e78d372c0f460e
578013,22992,REVOLVER WOODEN RULER,1,2011-11-22 12:55:00,1.95,17360,United Kingdom,1.95,982f56171a3bc65516957b2115d9a3d8aa5431edce52f3b184bf4fc59c2d1a8f
568782,47590A,BLUE HAPPY BIRTHDAY BUNTING,3,2011-09-29 08:53:00,5.45,13985,United Kingdom,16.35,73a1af8dd801f372a7b2d82cb3c0bf5ea58a03ee1b34f868fc39b0b781b71e1a
571035,23169,CLASSIC GLASS COOKIE JAR,6,2011-10-13 12:50:00,4.15,12446,RSA,24.900000000000002,c1c05af2a42e259e9da1b1ed0698d47a19ac6e29bff9eb3cb5a884c128103ca6
569640,23197,SKETCHBOOK MAGNETIC SHOPPING LIST,36,2011-10-05 12:25:00,1.45,12471,Germany,52.199999999999996,3728263bb70554bd6db5ff9f3582e6fe4a5a9406de86d853df7dcdcb3bdc86a0
542777,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,16,2011-02-01 08:31:00,0.42,14911,EIRE,6.72,139f61a0e760b3c9916aa8ec2bf045b24bb0e20e8303eee73191556b34fd53f7
555566,20974,12 PENCILS SMALL TUBE SKULL,3,2011-06-05 15:19:00,0.65,14659,United Kingdom,1.9500000000000002,a58adbbf2c7c3748ad5c397ab4e90e59451e2497373609c540a5ee3745de412f
580136,21162,TOXIC AREA  DOOR HANGER,1,2011-12-01 19:42:00,0.39,17841,United Kingdom,0.39,3f94df8a58754346497e6f51992d139bb44912ee24ed23bfd8509788696888cd
525738,22681,"FRENCH BLUE METAL DOOR SIGN, 6",2,2010-10-06 17:21:00,1.25,16011,United Kingdom,2.5,2b94a19dc0a9a5df0215dbfefb8ccc7909b2ade409719dc01a44e65d0eba9098
495807,22380,TOY TIDY SPACEBOY,5,2010-01-27 09:02:00,2.1,13698,United Kingdom,10.5,a9f2493c081e06b5a474b5100832a74a36f3537808f597e8d97689318c59f6b6
533803,22356,CHARLOTTE BAG PINK POLKADOT,5,2010-11-18 19:55:00,0.85,13969,United Kingdom,4.25,1ee84234ca24d57d1a111130f1897abcd810c6b1bf18961ccb28dbf81a04992d
561894,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,4,2011-07-31 15:00:00,0.42,14456,United Kingdom,1.68,ab678e1e31ce02def4c1d86dd6063b6138401040f3922e262f7b4d814dc05f17
536747,85049F,BABY BOOM RIBBONS,3,2010-12-02 13:44:00,1.25,17802,United Kingdom,3.75,ba10261bbc6d5391a1092a0c139b0cec67ef25854af4e5223a9970d3c3c8ef4b
514668,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,12,2010-07-05 13:14:00,0.85,17867,United Kingdom,10.2,451b6e0ba31a1711eb6d40990ab4b969e8afa20d10470a7fe7e368da6950ec0d
523922,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,2010-09-24 16:24:00,3.75,13141,United Kingdom,15.0,aefe5a201275d6b67ec3bd0cb9e6d3a3110f792003d77be5be22e2e81316df9b
538497,17091A,LAVENDER INCENSE IN TIN,1,2010-12-12 12:44:00,1.25,14684,United Kingdom,1.25,d71b70ead120edd967783e5e7092240714933ca566092092fda491f1ee34e78d
519887,21974,SET OF 36 PAISLEY FLOWER DOILIES,12,2010-08-22 12:03:00,1.45,18260,United Kingdom,17.4,735c90de385f9674ac5445e83824e7337aec84b65a37b809cec0c32ad3eb2a18
575880,22440,BALLOON WATER BOMB PACK OF 35,20,2011-11-11 13:35:00,0.42,12726,France,8.4,47510a37b428e22ddcf01c4a4ea38c066d38d7afb15273bbe3c2d5df3a6516da
523994,22072,RED RETROSPOT TEA CUP AND SAUCER,2,2010-09-26 15:07:00,3.75,16549,United Kingdom,7.5,9501f6351d35d523a346e5c795c73f8b3c01e819cfc08d222c88861a589094e5
501175,84663A,GRASS HOPPER WOODEN WALL CLOCK,1,2010-03-15 11:00:00,5.95,13946,United Kingdom,5.95,80aafef208a6f2670c3de0e1dfbf92b0d1c43dc13a97a7dbf205068fb5d2c9a4
522431,21231,SWEETHEART CERAMIC TRINKET BOX,12,2010-09-14 13:32:00,1.25,17534,United Kingdom,15.0,60f447b837f7cebdb20920e6e27fe19369c1a01e54e1cfe30af9400d0687dd7c
555133,22139,RETROSPOT TEA SET CERAMIC 11 PC,6,2011-05-31 15:32:00,4.95,16810,United Kingdom,29.700000000000003,e0c5079c7a3581b836467d3e2d74e1f5951060c29f1cd1aed641846725c1b88e
495688,21259,VICTORIAN SEWING BOX SMALL,3,2010-01-26 12:22:00,5.95,14527,United Kingdom,17.85,71cace71be2d651d91a519e966a88aadcc80b0e1bbe254656130bb978a209723
560644,22219,LOVEBIRD HANGING DECORATION WHITE,1,2011-07-20 11:22:00,0.85,16271,United Kingdom,0.85,544ab314156ecc60b2ea4c703e7ec40b702bd03d898b912492d996b313f7d0ee
534521,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,2010-11-23 12:02:00,2.1,17872,United Kingdom,2.1,05ca2009fda4bee15c6ef5a37803ada60d8dca5ec82ca50f85d16bffdef48cea
508482,21527,RED RETROSPOT TRADITIONAL TEAPOT,1,2010-05-16 12:44:00,7.95,13564,United Kingdom,7.95,8679c11ced948362765364b76b3ad7af8f6ac5224561cf3ec703a4312cb63d25
491951,22075,6 RIBBONS ELEGANT CHRISTMAS,5,2009-12-14 15:51:00,1.65,13206,United Kingdom,8.25,2b6b2efdb918e1f4ab587875a00d96a7f05756bd0d2d3dedd7b4651980ff9580
505884,22138,BAKING SET 9 PIECE RETROSPOT,3,2010-04-26 13:54:00,4.95,14911,EIRE,14.850000000000001,bb8b9f84cfbb42fd41c9f1567afa3bf71c5aea254f647bf6cf8f33c625ba9d75
517970,20886,BOX OF 9 PEBBLE CANDLES,12,2010-08-03 13:12:00,1.95,17665,United Kingdom,23.4,baed0dc15a657c718b2f2fd954bbf03761c2c18c12b5c7462fc00429ccc861ea
579293,20978,36 PENCILS TUBE SKULLS,1,2011-11-29 11:22:00,1.25,14419,United Kingdom,1.25,785d1944db928dda58f398ebf84a48bae56e95aa99c32a8e891751946731c000
504904,20979,36 PENCILS TUBE RED SPOTTY,2,2010-04-18 15:53:00,1.25,18069,United Kingdom,2.5,152ee6883bd00012a15d4dd5a15ebe15f3ac50d36ec6c28de467171b024fcc99
557604,22670,FRENCH WC SIGN BLUE METAL,2,2011-06-21 12:03:00,1.25,15039,United Kingdom,2.5,ed3ce87bf4f13cfcf460c8f9a9b41ac89fc9b6e00e4ad9efaadcb70ec0680906
508999,51014A,"FEATHER PEN,HOT PINK",24,2010-05-19 13:16:00,0.85,17897,United Kingdom,20.4,c8b43e8e4c90b7b6cd5246254b4c1669abf32d623183869e2bd977ad270b5e41
536845,22619,SET OF 6 SOLDIER SKITTLES,2,2010-12-02 19:18:00,3.75,17961,United Kingdom,7.5,7c589dab485ea9bfe0b9be55bb7a3ab65ac99d0a0a83d72f8366d94f4ed4ed1d
578516,22460,EMBOSSED GLASS TEALIGHT HOLDER,12,2011-11-24 13:53:00,1.25,14591,United Kingdom,15.0,89f4d1e8cc7a6f2a37b69e45be2e8a0a60fd947c491d29fdb2108945b56417bf
499799,84637,KITCHEN FLOWER POTS WALL PLAQUE,24,2010-03-02 15:44:00,1.25,14867,United Kingdom,30.0,311dfec78bcff5b8b7db1bd49f26d905836354b949aa5be23fcf7892fc27a0bd
549526,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-04-08 15:49:00,1.25,13630,United Kingdom,30.0,983470ca5c05c2c779a8c4b684d422d4eca68f477907a4e8faeaad9497833584
540415,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,10,2011-01-07 10:47:00,0.85,16889,United Kingdom,8.5,88929edd1ee54a8e21eda1adcdf741f61f2a68b93421878b9623664b8fc1bc14
526760,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,6,2010-10-13 10:52:00,2.55,12582,Finland,15.299999999999999,393b867c8ef2f7eac8c6a101878312537b790b9e2824684d1e4e855e021e281f
532159,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2010-11-11 12:18:00,1.65,16945,United Kingdom,13.2,7bc4ec347be3e5e1c1c2502187c0b90f477bd515d3eb6dabfec7028f1d37db45
511852,22084,PAPER CHAIN KIT EMPIRE,1,2010-06-10 20:09:00,2.95,16549,United Kingdom,2.95,d4ba061d353170a45bc9815298165d713f4ae9e28fa2540033c5d2130d41290c
533581,22727,ALARM CLOCK BAKELIKE RED,1,2010-11-18 11:29:00,3.75,16445,United Kingdom,3.75,ab9c2b0fb3ef4dd0883a565f36556285ad7769f3768ef4ae188d02a25008103d
510119,85099F,JUMBO BAG STRAWBERRY,2,2010-05-27 12:03:00,1.95,15719,United Kingdom,3.9,da9cf84509b10fb1f755fa090db7e5cdc6c970eb6dd2c85a55b6f5042af1bd73
530014,22867,HAND WARMER BIRD DESIGN,1,2010-11-01 10:37:00,2.1,17238,United Kingdom,2.1,867c4b8fd14c2a8beacbde05eff4f28c312a1b082058aec63c89ab47e0b82852
503259,22227,"DECORATION, HANGING HEART+MIRROR",20,2010-03-31 11:09:00,0.65,14706,United Kingdom,13.0,06ef2815ea201da9f14ff024ddb02d4e52204419534082e633111af99ecaede0
559369,23245,SET OF 3 REGENCY CAKE TINS,4,2011-07-08 10:00:00,4.95,14388,United Kingdom,19.8,4c2344631d547f2ed1fcd9668682104907798b77f90e897d03e94652c144e4b8
551035,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-04-26 11:34:00,8.95,15065,United Kingdom,17.9,cdc37887ca43c0f5eba35a9a7f7501d464b85e6831eedd8ee979e30837d28f99
495200,48129,DOOR MAT TOPIARY,1,2010-01-21 16:29:00,6.75,17320,United Kingdom,6.75,e848133e9d094c7826366ad496a81a768131eb617b2706ab862c4957c05f1d54
559746,21787,RAIN PONCHO RETROSPOT,5,2011-07-12 11:16:00,0.85,16515,United Kingdom,4.25,72feaf029992d8140e9f6936509a6948e5686390de51ddb03794ac43a5d9daa6
494209,21485,RED SPOT HEART HOT WATER BOTTLE,3,2010-01-12 11:33:00,4.95,14239,United Kingdom,14.850000000000001,47e60e76e05a05d2518486bad786fe436bc4ad3447d2a539bad725ca75895908
530970,48173C,DOORMAT BLACK FLOCK,2,2010-11-05 09:35:00,7.95,12477,Germany,15.9,6d834c07e5f36e7d56e37d52205dd75f10f630868afb5cfd9dcc5c868b5274ed
544200,22383,LUNCH BAG SUKI  DESIGN,10,2011-02-17 10:08:00,1.65,12494,France,16.5,c6ba2551dd10882178444e393a98e09f5dd029d708f49dcf0acc15d2940e7115
581375,23553,LANDMARK FRAME CAMDEN TOWN,3,2011-12-08 12:36:00,12.5,16210,United Kingdom,37.5,5855cdb69aa71a9c9c1105ea362d95eead5be6758c68e8d7ce76ee439b55f0ca
508997,20658,RED SPOTTY LUGGAGE TAG,2,2010-05-19 13:04:00,1.25,16059,United Kingdom,2.5,808771dd7c17c63ccb78d395c2f5136631b331cce9cb4e6e7b049cfe2cb2b8d1
546920,POST,POSTAGE,8,2011-03-18 09:55:00,18.0,12471,Germany,144.0,39635fcf7caf151384aeb0f9562cda944fb3c54628bb4dde16bb887e8d5b8303
505378,22357,KINGS CHOICE BISCUIT TIN,4,2010-04-22 08:03:00,4.25,15095,United Kingdom,17.0,8d4036c511df6e7b9a76cb601c978ba97f01a097d0a5d13030b15c6d38c97691
559668,10133,COLOURING PENCILS BROWN TUBE,20,2011-07-11 13:40:00,0.42,13394,United Kingdom,8.4,1bd97a9cb3287fdf15f5e13f27a31a239a3ea0eda8286a229cf018a5f36cdb81
559298,22554,PLASTERS IN TIN WOODLAND ANIMALS,12,2011-07-07 12:38:00,1.65,12471,Germany,19.799999999999997,37b58657898cc43a94878f6fce70a405b7aae9a38eabca5345a612daccc54211
511437,22096,PINK PAISLEY SQUARE TISSUE BOX,1,2010-06-08 12:02:00,1.25,17190,United Kingdom,1.25,9f74f5e0c51e203992d811b87fb1a0ecb3152e6bab60ef710558e82f8c96c80f
574241,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-11-03 12:46:00,0.42,14849,United Kingdom,10.08,5daacc461fd140ed92e41b6480365589ab28bff8f7e94f2fd35ddd4c8e41d375
575612,21670,BLUE SPOT CERAMIC DRAWER KNOB,12,2011-11-10 12:47:00,1.45,17416,United Kingdom,17.4,6f3eb0d0c3832e3a7d0a7816e40d074ec7ebb98295f299bc931ecaaf7023024b
516567,48138,DOORMAT UNION FLAG,2,2010-07-21 12:39:00,7.49,16529,United Kingdom,14.98,015617f7f2ed379af19aeac0fbc6b27dcf5417a73d026c903fefbcda4d7deff0
516954,22556,PLASTERS IN TIN CIRCUS PARADE,2,2010-07-25 15:40:00,1.65,13137,United Kingdom,3.3,f79051184d3bade3fcf61224132589f11786cc8c479da6cd96be83a840f02569
578013,22314,OFFICE MUG WARMER CHOC+BLUE,1,2011-11-22 12:55:00,2.95,17360,United Kingdom,2.95,65984c164db285086ae57622d007b7992357196952534528cd94d1ea0e490978
540550,22968,ROSE COTTAGE KEEPSAKE BOX,2,2011-01-10 09:11:00,9.95,12539,Spain,19.9,06b8579cbe8e581f0755a62ba9ec0b97f8d2dddb76ac77837bbcda9bb2fccddd
512285,20723,STRAWBERRY CHARLOTTE BAG,10,2010-06-14 14:27:00,0.85,13069,United Kingdom,8.5,8cf13208bd2267774086c2a7c75ce810918bb57ab378dacef9aa648121fd9fcb
571189,21810,CHRISTMAS HANGING STAR WITH BELL,48,2011-10-14 11:42:00,0.39,13213,United Kingdom,18.72,5639ce209045b5b50ff4448cc0648d566e74ffe581b7d7be4036a7ea6fc82db9
495957,84992,72 SWEETHEART FAIRY CAKE CASES,48,2010-01-28 09:27:00,0.55,17695,United Kingdom,26.400000000000002,9fa59c356f659381edb8b38f2fc833d0e4df1b0c67425b8f9a211004ac0b28d4
539447,20724,RED RETROSPOT CHARLOTTE BAG,10,2010-12-17 16:00:00,0.85,12395,Belgium,8.5,1c893083075fa2d8067355ef78e6656fb964c50f53351fe74701f6b66245a0e2
490470,21912,VINTAGE SNAKES & LADDERS,2,2009-12-06 12:26:00,3.75,16395,United Kingdom,7.5,c4f8564b83b1a7e2b69148315d45a260387ea1cdb12a2d920a0ff6eaa2904841
515337,22624,IVORY KITCHEN SCALES,4,2010-07-11 15:34:00,8.5,15796,United Kingdom,34.0,620837d757021df9a0454434493a5fdb88fc66b174259c50047c08309e0d8358
550517,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2011-04-19 08:17:00,1.25,14352,United Kingdom,30.0,df8dbafe8105e5fd10d56d0da434bb04f2b20e4a0168365c45ccfa6b1c6218b0
544336,22857,ASSORTED EASTER GIFT TAGS,18,2011-02-17 19:36:00,0.85,13230,United Kingdom,15.299999999999999,2640d300d1e4e54a07c89493a4f1779048a4aa71ba8a9754b638a6e799b4620e
546031,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,32,2011-03-09 09:11:00,0.65,13267,United Kingdom,20.8,a7a33848821a4235a0ef3c9ff771facb22a6bc61cbcc6bf7ef7bc3c9f431b740
558115,22831,WHITE BROCANTE SOAP DISH,12,2011-06-27 08:50:00,2.95,16003,United Kingdom,35.400000000000006,1d575ee55f1ad83c650c943159ad4a8cccb902234337ce84bd645a2db20decb0
568655,22699,ROSES REGENCY TEACUP AND SAUCER,6,2011-09-28 12:20:00,2.95,17611,United Kingdom,17.700000000000003,4aeacf00ca8d72b3a370f817fab02409141e09ba2fa7d033cd2627e80ec08e28
560363,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-07-18 12:05:00,1.45,12589,France,17.4,b12f945e4612ef277786745726ff0aead55a7d242ba7e5de7342b20842e8efe8
574502,22963,JAM JAR WITH GREEN LID,1,2011-11-04 13:16:00,0.85,17274,United Kingdom,0.85,d96b0c4edb045268800e37ee3b31ee585202dac29e6f36efbd59488cfc120e5e
537374,72800E,4 IVORY DINNER CANDLES SILVER FLOCK,6,2010-12-06 12:55:00,2.55,17259,United Kingdom,15.299999999999999,f964985a2570d0ffbf7588090f01d3de54f87e916cdfcb3461dc245fe2d3c963
530426,21401,BLUE PUDDING SPOON,36,2010-11-03 10:20:00,0.42,14911,EIRE,15.12,c3b171ff06c2c0b3ba7979c5a514e0bd9a8bb9bd0886ba0539d8b9e9b2727b63
522428,35400,WOODEN BOX ADVENT CALENDAR,2,2010-09-14 13:24:00,8.95,16444,United Kingdom,17.9,4ec094b0193ba534d94a5ca968ed32794f19bf0d2eef47fc5fa2619eda688947
553863,21122,SET/10 PINK POLKADOT PARTY CANDLES,4,2011-05-19 14:05:00,1.25,13418,United Kingdom,5.0,61abe21571d49aa9ac32896c368970a139ed75b16cf6de87c648f5f69fb3335a
565776,22327,ROUND SNACK BOXES SET OF 4 SKULLS,2,2011-09-06 14:38:00,2.95,15311,United Kingdom,5.9,1e2afff84363c369a45f163d9616111dcae64a6276dd8684cb51b41de33cdadf
533295,15039,SANDALWOOD FAN,4,2010-11-16 16:08:00,0.85,15161,United Kingdom,3.4,3389d4400502a720e8c029e9050c409fe7c7c476ccc9d6faa8812dbca731ed78
578146,23534,WALL ART STOP FOR TEA,1,2011-11-23 11:07:00,5.95,13742,United Kingdom,5.95,a39469bccfad15fb1a90218a83c738441c2ced338b2d6d54f2bdc04926f498e9
573369,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2011-10-30 13:19:00,0.55,16049,United Kingdom,0.55,f1d14ca8279c3f58240420835d305814ffa941105ae39abbea18341a8614bb42
556259,22090,PAPER BUNTING RETROSPOT,6,2011-06-09 17:53:00,2.95,12721,France,17.700000000000003,32916cafe185899632a0fdc4dc59b1cb78f40e2b81c09580f795c6f35e5e7c4c
556476,23109,LED TEA LIGHTS,6,2011-06-12 12:08:00,2.89,17175,United Kingdom,17.34,a400e6676fdefdf0c3bc7e126eea8815d40cfcee7aaca16838b0f2b9c08acb28
538714,82600,NO SINGING METAL SIGN,2,2010-12-14 11:01:00,2.1,14524,United Kingdom,4.2,818e38df775ba7dc6fd4fd6cebe9cbabd954cbd7fd40206077d8ccfe96cedd4c
545530,15058C,ICE CREAM DESIGN GARDEN PARASOL,10,2011-03-03 13:45:00,3.95,17416,United Kingdom,39.5,c50ba9aef157e61a2cce4d739a30cee4ea93a25e1a2f0be6cf24283e977bcf65
528705,21330,WOODLAND ANIMAL  WRITING SET,2,2010-10-24 13:07:00,1.65,13137,United Kingdom,3.3,d1277fa7e664dc977aad75679866f88370922f790ffb9d9a7dd0569bf6a596ed
502828,21986,PACK OF 12 PINK SPOT TISSUES,6,2010-03-28 12:18:00,0.29,16727,United Kingdom,1.7399999999999998,64ff540c76be00efbaa3424f8acf80f4ae5943f622e313664a0525ea9fd71149
549279,22919,HERB MARKER MINT,1,2011-04-07 13:16:00,0.65,16469,United Kingdom,0.65,645a2bcc7a00661781868a7c96287522f597b684739431c91492793cf944a18c
495921,22355,"CHARLOTTE BAG , SUKI DESIGN",1,2010-01-27 14:03:00,0.85,15311,United Kingdom,0.85,2a63f9483e75a53b218ee440979f0ac7bdbbaf11084cdb1ea407b4d83d29867a
527366,22435,SET OF 9 HEART SHAPED BALLOONS,1,2010-10-17 11:24:00,1.25,15571,United Kingdom,1.25,a944919971f58cf5a16a0597a7f718e3d9cc3dfd726b7d104f619d68c6167f40
569488,23247,BISCUIT TIN 50'S CHRISTMAS,4,2011-10-04 13:10:00,2.89,16440,United Kingdom,11.56,4bbd7ab8546735586adbeeb819b5572288bcf4c85aa4f5a0e74307b842de236a
545587,82582,AREA PATROLLED METAL SIGN,2,2011-03-04 09:46:00,2.1,14796,United Kingdom,4.2,982dc0604093a90e412f0aea246db0dcfafaf1bec78d477b528668df71331453
506444,20615,BLUE SPOTTY PASSPORT COVER,6,2010-04-29 16:56:00,2.1,16718,United Kingdom,12.600000000000001,4bbcc8dfd6ecf55f38c0489f4058fb4fde277a1ffd516879b453b449b27b1fbe
536749,90199A,5 STRAND GLASS NECKLACE BLACK,2,2010-12-02 13:49:00,6.35,17976,United Kingdom,12.7,cacb6cf48878727b3c98dad26fc57ac82c99427ae6ac1335290a69f96826a000
519218,21707,"FOLDING UMBRELLA , BLACK/BLUE  SPOT",2,2010-08-15 11:55:00,4.95,17248,United Kingdom,9.9,21ad964b67d0c9bc8da457b381d1a1cbc743865afed546fa4ef65d356a6d8aae
528419,21143,ANTIQUE GLASS HEART DECORATION,24,2010-10-22 09:44:00,1.95,12615,France,46.8,3137beb9d4f0a4dac50d6fdcd4bb397ac64e9f46619a221ef57a8a9e2edf9de4
561873,22570,FELTCRAFT CUSHION RABBIT,24,2011-07-31 11:48:00,3.39,13316,United Kingdom,81.36,0cad4793dee0f32dc2adcbdf0a7b43f902cebc47cb02064ce5b988f2e42d671f
576339,23263,SET OF 3 WOODEN HEART DECORATIONS,24,2011-11-14 15:27:00,2.46,14096,United Kingdom,59.04,55129e82ac4b4084bdd8f129b0030defe2703fd2b4dcd309d943ceb0d26dd739
546549,22423,REGENCY CAKESTAND 3 TIER,1,2011-03-14 16:46:00,12.75,17799,United Kingdom,12.75,c6ca212e0551e7bcfa3c974aecc4224ff70b4f3ebf56ed3b1b7453ceb70b0193
559330,16156S,WRAP PINK FAIRY CAKES,25,2011-07-07 15:44:00,0.42,17696,United Kingdom,10.5,86206b0e4b6d657c8ee75e6483951559a4065eca259cbf235b2ca8a92e05f3fa
573151,23439,HAND WARMER RED LOVE HEART,3,2011-10-27 20:09:00,2.1,17602,United Kingdom,6.300000000000001,e325645e80e1e1c124fef30f7c95b23421270a9edd26a71df726ab7475cd0ea4
547663,22659,LUNCH BOX I LOVE LONDON,4,2011-03-24 13:16:00,1.95,16022,United Kingdom,7.8,c152a8631ddc0c06d7f06921c07777eb2f10cbee151c2c705e6f12a8f9d0ed3f
490279,22107,PIZZA PLATE IN BOX,1,2009-12-04 12:37:00,3.75,16891,United Kingdom,3.75,95813627025b856d84d341be036239cbfefef797b0352b89e6703e6e3d58388a
490141,90120C,GREEN MURANO TWIST BRACELET,4,2009-12-04 08:24:00,4.25,15755,United Kingdom,17.0,92c90a5b7749e36e6840b84b52aabfbede67b7585cc76b9eda94232151a63207
537781,84378,SET OF 3 HEART COOKIE CUTTERS,1,2010-12-08 12:46:00,1.25,17341,United Kingdom,1.25,843030143afa419120186cd0260b922f2f1e4e2451dd62d5964bef31ac2f64c7
575955,23406,HOME SWEET HOME KEY HOLDER,1,2011-11-13 12:05:00,6.25,14044,United Kingdom,6.25,e63f66e49d7ee1cdc9ba1bdff9441810da31b77030738e08a44f527846735c79
490386,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,2009-12-05 14:57:00,2.95,15240,United Kingdom,17.700000000000003,734149b27da7b037a13589ac1a247db1131d3c7219ccdaacb1786db2a8c718e6
538633,84375,SET OF 20 KIDS COOKIE CUTTERS,1,2010-12-13 13:28:00,2.1,16726,United Kingdom,2.1,7d48e436669d233c8dd9b6d244b50341db6e3299fc5e30c689a7a2210c1417ab
541018,22083,PAPER CHAIN KIT RETROSPOT,6,2011-01-13 12:03:00,2.95,14978,United Kingdom,17.700000000000003,31562597dcf99c5e4b432d26d3aebb53eb99dd4b0fb47639307041b15ca85e04
547202,22475,SKULL DESIGN TV DINNER TRAY,1,2011-03-21 13:38:00,4.95,17841,United Kingdom,4.95,4e2ae13aa3d103c50d1a40d97ae8c68450ef84ed84c8e5e7c5d281f9299dcca9
571439,23516,EMBROIDERED RIBBON REEL SOPHIE,12,2011-10-17 13:25:00,3.75,17206,United Kingdom,45.0,6ae1fa031caa3e4fcaf896cb98a23c7bd6168ee17757d663c7ae33957c8966e1
520950,21249,WOODLAND  HEIGHT CHART STICKERS,6,2010-09-01 11:23:00,2.95,13815,Germany,17.700000000000003,76f6f0935522bfc667b886e1419eba212a4df5da410f3bac6f2558681659748a
549614,20685,DOORMAT RED RETROSPOT,2,2011-04-11 11:38:00,7.95,12720,Germany,15.9,53b1d54918fe2b4406050b6abb17ff40573c73e4e03f3c7cef54717f08e2adb4
573405,21326,AGED GLASS SILVER T-LIGHT HOLDER,3,2011-10-30 15:55:00,0.65,13822,United Kingdom,1.9500000000000002,6cdda392061b92262e29ae2fd0e4da7860720c3149829ceab4b42f32ce7bc10a
507707,21932,SCANDINAVIAN PAISLEY PICNIC BAG,5,2010-05-11 11:17:00,2.95,17428,United Kingdom,14.75,10b5207f9c60d0890920fe997d5364942900aa1711d71b6a69a1a7b75e655030
518730,47589,CONGRATULATIONS BUNTING,2,2010-08-11 11:35:00,5.45,13097,United Kingdom,10.9,48c314bee1216aa75ea6eb0ae3070d014482b0c4e5cd8d037c1ce3560dad6cbf
523537,22138,BAKING SET 9 PIECE RETROSPOT,3,2010-09-22 14:01:00,4.95,13196,United Kingdom,14.850000000000001,69d00925cb21848cfd25a179a31a815805b52b152249e5f087344bb1e64d1b28
521921,22757,LARGE RED BABUSHKA NOTEBOOK,12,2010-09-09 14:48:00,1.25,12681,France,15.0,3c55420f44225413bf3eaee3f829face6c4171a4ff52a0f7e5e4bd754ed689d6
570222,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,24,2011-10-09 12:59:00,3.39,13113,United Kingdom,81.36,c54fa3c71a5b4ddfaeba6c70f367a23f555af0af1bfc020c93e90c0e3e2b2d4d
514321,21087,SET/6 POSIES PAPER CUPS,4,2010-07-01 14:11:00,0.65,15013,United Kingdom,2.6,4550a29e2eb0c0de25909052627e602fb8bef4feae178002c756d2669683a297
578787,22595,GINGHAM HEART DECORATION,12,2011-11-25 12:10:00,0.85,13589,United Kingdom,10.2,d4d5992e54905a720d68135538089363ebb8267e07498f70a2ea860b5768a1e4
508732,22470,HEART OF WICKER LARGE,6,2010-05-18 10:24:00,2.95,16147,United Kingdom,17.700000000000003,ecffa5ba0040e66d82fae5b32c6d5c63bf88dff0545ba69bb652a28f5d40d81c
498590,84991,60 TEATIME FAIRY CAKE CASES,24,2010-02-21 15:28:00,0.55,13044,United Kingdom,13.200000000000001,4c7c4352a7653a0679231c361388f8caaef171b9face8c98e7b8b6647a00eba0
574677,23302,KNEELING MAT HOUSEWORK  DESIGN,1,2011-11-06 12:32:00,1.65,16445,United Kingdom,1.65,af0cd794974c5c91bf21970bfbcdab3b13dccb57f6a5cc4954308be6ea625b2e
573125,22754,SMALL RED BABUSHKA NOTEBOOK,12,2011-10-27 16:31:00,0.85,16855,United Kingdom,10.2,2f99a18d7e9f0f16c7dae4f5d792369cacf76f31a9223a5575d2fb968a9e03b6
515906,21723,ALPHABET HEARTS STICKER SHEET,2,2010-07-15 12:59:00,0.85,12748,United Kingdom,1.7,ea716b37588213b301108bb424d67f801c7959b87039534bee373fffc5964f79
490693,22415,WHITE TISSUE REAM,1,2009-12-07 13:59:00,7.95,14670,United Kingdom,7.95,dbea2a409213b0a7e70c2c0d7a7984551de40571a77f9f9cc7c9c73593ca31ca
571712,21754,HOME BUILDING BLOCK WORD,2,2011-10-18 16:46:00,6.25,14056,United Kingdom,12.5,268a33ff4dabd7804505a03f22a3f3f2402d8b44412a046acadac10082d92781
