Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,TotalPrice,Transaction_hash
525335,17038,PORCELAIN BUDAH INCENSE HOLDER,100,2010-10-05 11:24:00,0.07,14298,United Kingdom,7.000000000000001,4020983c7c350cbd8d85b90be4a38baf1e799ce1028613ed6a1d78d387a6e0f4
571038,20685,DOORMAT RED RETROSPOT,1,2011-10-13 12:58:00,8.25,15511,United Kingdom,8.25,16c5d13f94ba92791599abac233866d0beda8a5824b1051c09cf0a5a55377143
579196,22491,PACK OF 12 COLOURED PENCILS,2,2011-11-28 15:54:00,1.63,14096,United Kingdom,3.26,c6260c8f905f58ba71f9e141b122cc68c2a63a6faff4dd0f83ff7b15cf1a0a9e
526178,20719,WOODLAND CHARLOTTE BAG,10,2010-10-10 11:37:00,0.85,12839,United Kingdom,8.5,4c2811de4483b40859e2baedf83216612d45d17e3cacb7f45508824b0fedccc1
555569,POST,POSTAGE,5,2011-06-05 15:29:00,18.0,12727,France,90.0,a630885513a9faa0fa2000416dbc52a30a8f7c7ad477488334f1bfcc5c4cbd79
536500,21488,RED WHITE SCARF  HOT WATER BOTTLE,2,2010-12-01 12:35:00,3.95,17377,United Kingdom,7.9,d5679e848ae74a181a3a4e45c823dc973368084570cefe562d7e15c9987899f7
522112,21286,RETRO SPOT CANDLE  LARGE,2,2010-09-12 15:36:00,2.55,18168,United Kingdom,5.1,77ad194ff2d694f5873c97169bbae069c60805e6222b834da92de2211e571333
568048,22652,TRAVEL SEWING KIT,10,2011-09-23 12:36:00,1.65,14911,EIRE,16.5,7ef720e0fa273ccd096bbdc792fae25d374fb32218994655d3ead99c5d5170f4
525960,21733,RED HANGING HEART T-LIGHT HOLDER,2,2010-10-07 19:56:00,2.95,13230,United Kingdom,5.9,5800a98f02736d7f1c2314e6d6660f3dbb9af0dc0d09fa786701334afc7bf57c
529138,82494L,WOODEN FRAME ANTIQUE WHITE,6,2010-10-26 15:08:00,2.95,13590,United Kingdom,17.700000000000003,3620c96b355d882d5fe199df572bfed69d7d707f65fc69bcec2f0b4065f95fbe
537900,84754,S/15 SILVER GLASS BAUBLES IN BAG,24,2010-12-09 10:45:00,1.25,15983,United Kingdom,30.0,6e33d804c5b60e23252e3b14ed5b034f57e1145f8a28f44e2c9ed7aa5444bd32
574063,21905,MORE BUTTER METAL SIGN,2,2011-11-02 14:31:00,0.79,13271,United Kingdom,1.58,b0a6a1636e86ce2ae5b79b706f567417080e201ed3a1e91bc3bd2c4e065509f5
536162,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,19,2010-11-30 12:07:00,1.87,15939,United Kingdom,35.53,6c1a0f4ef46b77edcf19aa2d030cc8a3a0dcd93c68fd1a7517f9565ab6a767d0
572330,21907,I'M ON HOLIDAY METAL SIGN,1,2011-10-24 10:17:00,2.1,16426,United Kingdom,2.1,d8773ce6d8dcec7a27611f839a77b706c6f73dc16ba3f77e48634043a56ea4cf
523207,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-09-21 10:30:00,0.55,14852,United Kingdom,13.200000000000001,cb07d484eb25d651e8f16267633efabe86cd2f7a0e5b2d83b555d90c2a361e65
511612,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,3,2010-06-09 11:44:00,3.75,14680,United Kingdom,11.25,ac529125ae1836c8d015b8a6dd96d152bb052e731973cf7783dc73ba2193eafb
514715,22569,FELTCRAFT CUSHION BUTTERFLY,2,2010-07-05 16:05:00,3.75,17218,United Kingdom,7.5,7f5af740f8b26a8472a8f6a4ed7ed37b19bec6e38f61708b8ddaab6e37a32281
531130,22600,CHRISTMAS RETROSPOT STAR WOOD,12,2010-11-05 13:42:00,0.85,13615,United Kingdom,10.2,d5be3489bd7d6349016a85fad153fdf9fe26bad04fe0ce1d64388b34baf561c6
517978,22027,TEA PARTY BIRTHDAY CARD,12,2010-08-03 14:38:00,0.42,16316,United Kingdom,5.04,26ac1074c8d6e8a0f9238a5d1a86a1fb7b158c66231e04f2ff3097178cb34c22
498769,22200,FRYING PAN PINK POLKADOT,12,2010-02-23 09:54:00,4.25,13093,United Kingdom,51.0,67493ef0dc7bce6fedb4a9c3ecd89a12b374b173575f8847e9ab0af99a691d80
573745,22138,BAKING SET 9 PIECE RETROSPOT,6,2011-11-01 08:53:00,4.95,17419,United Kingdom,29.700000000000003,1d78cbccb5e2768650b030945befd07720781ba64d4b88f4ed1dfd6ba3f9979a
555002,23206,LUNCH BAG APPLE DESIGN,10,2011-05-31 08:50:00,1.65,17682,United Kingdom,16.5,6e236a446c39cf8aaab6bee8b1358ee1b9aef1c0185e4f41c6f8f646c184c83e
558083,21175,GIN + TONIC DIET METAL SIGN,1,2011-06-26 11:47:00,2.55,17284,United Kingdom,2.55,7705c97f3fe08af32c4d2c7e7274141efaae5ee2973f8aec72114f3ff769ef16
525081,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,48,2010-10-03 15:41:00,2.55,17069,United Kingdom,122.39999999999999,c8b3c2813531cc7281f1df33b78614df5ad60a868ee25e69633aa3e9a001dada
525579,22489,PACK OF 12 TRADITIONAL CRAYONS,48,2010-10-06 11:04:00,0.42,17421,United Kingdom,20.16,6cb63bb98c64fca02b09f0850212f64f28596a9d10034e3b921538e2523144c8
507624,21212,PACK OF 72 RETRO SPOT CAKE CASES,24,2010-05-10 14:34:00,0.55,16873,United Kingdom,13.200000000000001,53fa436235ad833f19143bc66cc6ee05a7d22e838b4a5e975b929d1bd0323832
569223,21892,TRADITIONAL WOODEN CATCH CUP GAME,6,2011-10-02 13:49:00,1.25,16283,United Kingdom,7.5,6191b50d099a2f02c0ede2b078e75c7200a34843da84c6d5aedd23125d76d8de
571496,48194,DOORMAT HEARTS,2,2011-10-17 15:02:00,8.25,13265,United Kingdom,16.5,64d0a67ec5353f0bc274848794fdc1461bfd4272d4627c5f8b662a7df4885f08
562593,22977,DOLLY GIRL CHILDRENS EGG CUP,4,2011-08-07 15:43:00,1.25,16549,United Kingdom,5.0,4ca41c99eee145d775574b142c8e38258f634cc592fea61cbacf0905cd5e25d8
504913,20750,RED/WHITE DOT MINI CASES,4,2010-04-19 10:04:00,7.95,14911,EIRE,31.8,8d27680ec3bff88e6948aa894888fc453f12939b1500ec4453890bc2135b0db5
579470,22075,6 RIBBONS ELEGANT CHRISTMAS,2,2011-11-29 15:06:00,1.65,16549,United Kingdom,3.3,05019104b3a68afee45009df8ec601cf96e4562eb5931bcc8bbb0b76f22f2dfa
504852,21484,CHICK GREY HOT WATER BOTTLE,1,2010-04-18 10:37:00,3.45,17243,United Kingdom,3.45,b86e060148b57ab561bffd0726965a1a41edb282cee887e8fc1d6b4c3b6d3a3a
500098,21706,"FOLDING UMBRELLA , RED/WHITE SPOT",2,2010-03-04 12:32:00,4.95,16771,United Kingdom,9.9,3208600d1c1edfa876457a560e7dd380aece113e6d3dcd1c296967f205c2c80c
577798,35970,ZINC FOLKART SLEIGH BELLS,6,2011-11-21 16:54:00,1.69,17757,United Kingdom,10.14,3a49d70f9975e7a6362993bf942a180bfe8c29c01e67dfddb332f6d7adf47e4f
563367,22624,IVORY KITCHEN SCALES,4,2011-08-16 08:58:00,8.5,16133,United Kingdom,34.0,44df8e9eff59257f643ca47d9908464bcf6acd8b00ee106aafdb33ae2bf37316
542258,22400,MAGNETS PACK OF 4 HOME SWEET HOME,1,2011-01-26 17:08:00,1.25,17372,United Kingdom,1.25,4f95c7ebb342405757fc5751accdcdce0d0f80e9f02284e098182666ba02fcfc
581074,23005,TRAVEL CARD WALLET I LOVE LONDON,24,2011-12-07 11:27:00,0.42,15568,United Kingdom,10.08,498140f020055a073423ff4346c77d0e102225eb11dd3a00c81ef8e8c55c49d2
551855,22048,BIRTHDAY BANQUET GIFT WRAP,25,2011-05-04 15:08:00,0.42,12836,United Kingdom,10.5,6f6daace13270f88b3adf0d79eee448240990d8400cca92d4c29739882962d44
528923,22653,BUTTON BOX,1,2010-10-25 14:41:00,1.95,14413,United Kingdom,1.95,7ce36ecd78ef530e872b4f75dc3715412759b8b7a9e958035edc68c065652abe
517673,21156,RETROSPOT CHILDRENS APRON,6,2010-07-30 16:50:00,1.95,12733,USA,11.7,3031de2d1870b4d871e2764b34a1cc99389d167d73b5c1095a7180877faf0518
574544,23296,SET OF 6 TEA TIME BAKING CASES,4,2011-11-04 14:49:00,1.25,17084,United Kingdom,5.0,a31c2e62c49465096f6250299ede3a42104cf30cc07537c820054d1234a06e95
527129,21094,SET/6 RED SPOTTY PAPER PLATES,12,2010-10-15 09:29:00,0.85,16153,United Kingdom,10.2,b8f83ba4df63a866b794912ace11bd4df2dd102d15d0f336f7d8d1d345c8ffbf
544286,22912,YELLOW COAT RACK PARIS FASHION,6,2011-02-17 12:29:00,4.95,13151,United Kingdom,29.700000000000003,aa60cfc6fe93d7465624ea7f4c2fd23892a12126b544773a2f8766258ff211dd
575766,84792,ENCHANTED BIRD COATHANGER 5 HOOK,2,2011-11-11 11:06:00,4.65,12856,United Kingdom,9.3,a4ed6eb1b7d178cc2f2524af7234b26434d0b9076582689ab9024d95855c7e91
555540,84987,SET OF 36 TEATIME PAPER DOILIES,3,2011-06-05 12:48:00,1.45,13668,United Kingdom,4.35,f80fcc6111a78c629b7821ac67cf717a1792d2c23b795ab925208866886a7dc8
579456,22306,SILVER MUG BONE CHINA TREE OF LIFE,6,2011-11-29 14:20:00,1.06,13428,United Kingdom,6.36,7dd2cc25996766f86ef89d021ab26d5cb22947b8fe41fa2729b5d20af544867a
544833,82600,NO SINGING METAL SIGN,12,2011-02-24 10:10:00,2.1,15974,United Kingdom,25.200000000000003,8cf4c7f23f6dcdc9a2121a3cb46c9d6b05bfd6a8947b9ba7b3ef6804559936ac
541015,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-01-13 11:57:00,8.5,16315,United Kingdom,17.0,a7ac102f39b28e8a84d37d5d78f6d044eb0f75935e4ab5fd8106191d4f1c7c5b
573330,22078,RIBBON REEL LACE DESIGN,5,2011-10-30 11:22:00,2.1,16923,United Kingdom,10.5,d6721437c706bec35389e29e78155bba8b7db046fffeabbfde68857b9e4a3b54
562807,23306,SET OF 36 DOILIES PANTRY DESIGN,12,2011-08-09 14:57:00,1.45,16053,United Kingdom,17.4,6ed53f4ab637ded449a690a2fec8f58b6c789e6e6272e0a900d88ae400e2178b
567980,44089C,LILAC GAUZE BUTTERFLY LAMPSHADE,2,2011-09-23 11:22:00,0.42,15311,United Kingdom,0.84,f937ceb4570199a7bb3d0c2e3b196fb0bd6b7d292edfde4d4f41c9c825b3c240
552854,21383,PACK OF 12 STICKY BUNNIES,12,2011-05-11 15:16:00,0.65,14748,United Kingdom,7.800000000000001,a6e9a0417b130da3a00ac31baebb6ebaee0521fe327bd0ef1909e39b47205a6f
519932,21770,OPEN CLOSED METAL SIGN,1,2010-08-22 16:05:00,4.95,17231,United Kingdom,4.95,983306bb0fde6c95e359d0bfbf7e467a64a70e20f1a0e45f5430afc63cb5a500
524716,20724,RED RETROSPOT CHARLOTTE BAG,10,2010-09-30 13:13:00,0.85,12562,France,8.5,a1f7d06dc4eace3ed3da4806adeac810c1c0121c577382fde1c22f24a2973d46
562913,21746,SMALL RED RETROSPOT WINDMILL,12,2011-08-10 13:19:00,1.25,17042,United Kingdom,15.0,0fcc61eef77e9c6805d912f51dc2023213971d5949cda95bb2604c4f767df0f7
568805,20726,LUNCH BAG WOODLAND,10,2011-09-29 10:55:00,1.65,12826,United Kingdom,16.5,9372823e9637ded30c094c94718363fb40ee52081551a7aedb9f46985737d2bf
500300,21622,VINTAGE UNION JACK CUSHION COVER,20,2010-03-07 10:19:00,4.25,15482,United Kingdom,85.0,f823f0614dc5c6f12e09f31fa253dbfaa9784c000438b5f505892e53091a2de9
498157,84568,GIRLS ALPHABET IRON ON PATCHES,288,2010-02-17 11:40:00,0.21,14244,United Kingdom,60.48,82ffb392cf8911dc4ba8dbc5e46d8de381b857b4fa5c36d1d486ea64125f94ef
511655,20914,SET/5 RED SPOTTY LID GLASS BOWLS,1,2010-06-09 14:09:00,2.95,14104,United Kingdom,2.95,269843578486367d96c7ad10f95ed87f4ef1b4bc2f069f61212412317f884414
545691,21907,I'M ON HOLIDAY METAL SIGN,4,2011-03-06 12:52:00,2.1,14161,United Kingdom,8.4,2399a74f992c5fa5efa0c289281aeccc78dde8e94838fee10645c338068a8110
559151,21617,4 LILY  BOTANICAL DINNER CANDLES,12,2011-07-06 15:02:00,3.25,17389,United Kingdom,39.0,bafbfd1b8f356783d01118e90507d4052d6e79943d12c21ecff220f32a00cd35
509393,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-05-23 10:52:00,2.95,16121,United Kingdom,11.8,a6c30d76227dd7f902d63b85e960635e095ca7faae45b37ffdc63b2d3e87210f
566438,23409,PHOTO FRAME LINEN AND LACE LARGE,2,2011-09-12 15:14:00,3.75,15996,United Kingdom,7.5,84adcc8b4048220732e00e2c5aa3c24b700f164f8c7a3735fe459ef6788780fa
489635,21156,RED SPOTTY CHILDS APRON,8,2009-12-01 15:26:00,1.95,16763,United Kingdom,15.6,105e94a318b8a72e9b34102c89c71b4af754fa29291f9d6caea5e367810442df
579749,23256,CHILDRENS CUTLERY SPACEBOY,8,2011-11-30 14:41:00,4.15,13362,United Kingdom,33.2,bdca0988f91edc9117622b7ca36daba2ccd69be0c4fadf71a4c667b70f148b0f
500541,84247L,FAWN AND MUSHROOM GREETING CARD,12,2010-03-08 15:26:00,0.42,18245,United Kingdom,5.04,e63b156208cc981beab4d5b22a89bfee5610c159e6bcc9f9c56520b75b53bddb
499524,21212,PACK OF 72 RETRO SPOT CAKE CASES,120,2010-03-01 10:19:00,0.42,13694,United Kingdom,50.4,2180253b67ec4a7de8b424ab19b75ed9b6bcb713e2ade7c8c64b8b220fbfb060
545161,21084,SET/6 COLLAGE PAPER CUPS,12,2011-02-28 13:34:00,0.65,16187,United Kingdom,7.800000000000001,33d8e6ef691686b1158541a3496299d29573cd068c43248a68f23504a732a4da
512935,35095B,RED VICTORIAN FABRIC OVAL BOX,6,2010-06-20 13:19:00,0.42,18128,United Kingdom,2.52,77960834429023f78f551e1eb32aec6146a956c448bfa662ac1d3071363dc47e
522627,22575,METAL MERRY CHRISTMAS WREATH,8,2010-09-15 16:28:00,1.95,15660,United Kingdom,15.6,7eedf7ff78343a8fc7ab61281e154ffeefe395d6647ee69685a7cdfb2e7ad12e
542409,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,2011-01-27 16:30:00,6.75,15311,United Kingdom,67.5,830c342da0aee869e0629121ace41f2c944e124105a7ea9542e653de4a5e39e4
559989,23245,SET OF 3 REGENCY CAKE TINS,8,2011-07-14 12:21:00,4.95,13319,United Kingdom,39.6,85838e509d036a041bb77717cdb63fa5fb9cd4cd1caad018240c5d75ce21c55e
559157,23298,SPOTTY BUNTING,6,2011-07-06 15:53:00,4.95,13999,United Kingdom,29.700000000000003,fa1b01fe4456729632af497589b9506b7269da5f841342816202119821c3f07f
518555,21172,PARTY METAL SIGN,12,2010-08-10 09:38:00,1.45,14022,United Kingdom,17.4,f8d225bcd4d67fbb3edc49f9fb3745e2bcb9ff40df49869fb0fcaaf9e658e406
514023,85065,CREAM SWEETHEART TRAYS,1,2010-06-30 11:08:00,12.75,14530,United Kingdom,12.75,5937013dbc7e41af3860e02afa6b003c31da16f53566826c9f7a96da446ea0b9
560047,21504,SKULLS GREETING CARD,12,2011-07-14 15:01:00,0.42,17259,United Kingdom,5.04,a37ca3e503292e7a9762cbef913cd5b14a1d4cae55aa509675d614ee99d80864
490487,85099C,JUMBO  BAG BAROQUE BLACK WHITE,4,2009-12-06 13:05:00,1.95,14717,United Kingdom,7.8,4ce8cb6a40745e50906fcce1c3ae2550298a2713ca647fe3d91bc0284062585a
575607,20674,GREEN POLKADOT BOWL,1,2011-11-10 12:37:00,2.46,14096,United Kingdom,2.46,f4ca100e150cc6a63429a99bef897a38a612dd7b252ea5e61535da1d4b71e3cc
510173,22607,WOODEN ROUNDERS GARDEN SET,2,2010-05-27 14:40:00,8.5,18257,United Kingdom,17.0,a27dd75cf1cfb289e260ae0a5880d3e623846e62d63d621c2dc036ec781a6471
576771,23266,SET OF 3 WOODEN STOCKING DECORATION,12,2011-11-16 13:19:00,1.25,13285,United Kingdom,15.0,c0df2c86db1b483cc5411f8e25e0fb13906fe659c0a9320cee61f6e4ec5c9bf5
543454,22894,TABLECLOTH RED APPLES DESIGN,1,2011-02-08 12:20:00,9.95,14527,United Kingdom,9.95,e46ffee06c997e931114f1b08e9ff96ab3982375143c94e54a436e585999468e
522969,21843,RED RETROSPOT CAKE STAND,1,2010-09-19 13:12:00,10.95,14247,United Kingdom,10.95,1a1598d06c91a782566dd2832bba0525c5bba136b6a4836e9ff1ad526bd3e6f3
541670,22966,GINGERBREAD MAN COOKIE CUTTER,144,2011-01-20 12:34:00,1.06,14911,EIRE,152.64000000000001,63be3fa6f6cae20f6263bbaf48c0af5765ceabe9014e4f03d76275d4a37de4ae
551414,21908,CHOCOLATE THIS WAY METAL SIGN,12,2011-04-28 13:35:00,2.1,15622,United Kingdom,25.200000000000003,a5b78706ede39f20da2af6c3e64f42295ce501b8c2c3fb055ec654aa7e4ee375
571697,22410,MONEY BOX HOUSEKEEPING DESIGN,12,2011-10-18 14:49:00,1.25,12759,Netherlands,15.0,5d6317fb6a2d263a30912148a8d19468bca250947484e465f98a908187e5c0fa
544701,22698,PINK REGENCY TEACUP AND SAUCER,24,2011-02-23 10:27:00,2.55,17428,United Kingdom,61.199999999999996,caaa38addb59c2992efdd4af9e57c303713647daec2b911a21c5c622e6d6a284
518062,22694,WICKER STAR,6,2010-08-04 12:22:00,2.1,15757,United Kingdom,12.600000000000001,7372b8c4c0eddb85bb41a1554a46b9a35bc02ade9138081a74e56d51e7a321e0
514661,85129A,"WHITE PEARL BEADED HEART, SMALL",4,2010-07-05 12:50:00,1.25,14701,United Kingdom,5.0,56f2b39a46523110cd8ab3676408111e568e24b5d15ebb02d9b5ae364ebb619e
577469,21616,4 PEAR BOTANICAL DINNER CANDLES,2,2011-11-20 11:25:00,1.25,15009,United Kingdom,2.5,e16d8af9d200ba3af17c6e6e642068dd51a8ed333849183898a8ab4e6221c489
549733,21165,BEWARE OF THE CAT METAL SIGN,2,2011-04-11 16:56:00,1.69,17827,United Kingdom,3.38,fa39f8ba36bdf0486a63f46c331e7d8e1a3ed3bb2080016edb679163a3b0b43f
559888,20726,LUNCH BAG WOODLAND,10,2011-07-13 11:47:00,1.65,16450,United Kingdom,16.5,b6217986784e4cfef4a22e00b254aa7a188d69efafc2622b84804acc8a9c9f53
526404,22759,SET OF 3 NOTEBOOKS IN PARCEL,12,2010-10-11 13:49:00,1.65,13495,United Kingdom,19.799999999999997,518e3e59bcbbccf4aa3c6e04539f0c6d3b2f480fa79d4b01811c3416a27d0ea9
495591,21058,PARTY INVITES WOODLAND,48,2010-01-26 10:25:00,0.85,14646,Netherlands,40.8,1fa57c0b3675f9d62b6f5c1d7fc9c5303889a6c35bab223fc8a1de0f26213078
573576,20757,RED DAISY POCKET BOOK,1,2011-10-31 14:09:00,1.63,14096,United Kingdom,1.63,029ec7aae6d78d2c0888308eea040953a8cb0d195649b817676151ee9e8c3fd4
554860,23165,LARGE CERAMIC TOP STORAGE JAR,12,2011-05-27 10:20:00,1.65,15249,United Kingdom,19.799999999999997,44cdf684603a71642941642419cb21bb9ac60dd1c3f2d9c209e715ce03ad9095
489579,72741,GRAND CHOCOLATECANDLE,9,2009-12-01 13:41:00,1.45,16887,United Kingdom,13.049999999999999,234756569ad268592d61b86bbd461d599494b75dddfe98aa30185eda943ddbc4
500455,20724,RED SPOTTY CHARLOTTE BAG,20,2010-03-08 12:18:00,0.85,12514,Italy,17.0,17777f72f9d50708af01dd8568700110e639727111e4d7e17c4028c0f5542d27
553661,23175,REGENCY MILK JUG PINK,28,2011-05-18 11:59:00,2.75,13572,United Kingdom,77.0,4c0599430d118b7143a2c12e458d2a4cb40a4fc6dacb3b4a9a986b67b6d54665
557442,22747,POPPY'S PLAYHOUSE BATHROOM,1,2011-06-20 12:53:00,2.1,14808,United Kingdom,2.1,f80fb48444bc54745c7098d9008d586f83c9d5d0f158622a4e098b15a3628864
548708,21257,VICTORIAN SEWING BOX MEDIUM,1,2011-04-03 12:41:00,7.95,13269,United Kingdom,7.95,8baf7725f0fd23a2bf2eaa49800c5f074b2fc7eb0d5d1536163c6a151c298ec4
577484,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,2011-11-20 11:52:00,2.49,13536,United Kingdom,14.940000000000001,27487a4411d8a0483c75ee05cde27bbce1cff122d97b9059428c8d3e18b6ce86
571205,23118,PARISIENNE JEWELLERY DRAWER,2,2011-10-14 12:41:00,7.5,15620,United Kingdom,15.0,6f7aec56e6af93ecdb04ff5b4adb4b40a4afb0a0f31df1655616a9ae6c9c60cd
515770,72598,SET/12 TAPER CANDLES,24,2010-07-14 14:35:00,0.85,16103,United Kingdom,20.4,c60ad8527767a3f7b8c7af030ca68189c9bb134895904d1b8d4e21929d83de5f
527451,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2010-10-18 10:02:00,2.95,13957,United Kingdom,17.700000000000003,8e03ac5fc3a87b45d527d8c66595347aee235542898f936b3057871b0565e0b2
532871,21754,HOME BUILDING BLOCK WORD,10,2010-11-15 11:16:00,5.95,16033,United Kingdom,59.5,21ca0ba9e0399b7d4d28e7cd9bfe1915989670c14bfb3b15a3aa433ec4750cef
569015,22186,RED STAR CARD HOLDER,12,2011-09-30 09:20:00,1.95,13575,United Kingdom,23.4,de513f62e835a3692046c04e0defba52baccedf45e6e105c2205605031349c3a
572219,22121,NOEL WOODEN BLOCK LETTERS,1,2011-10-21 13:17:00,5.95,17463,United Kingdom,5.95,a8bbe4c3c7650b6246ffaee89c4179e8896c56db440d26eb99764528ad9e1794
566571,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-09-13 12:49:00,6.35,17037,United Kingdom,12.7,b6ec610e6446419a46fcd8fe021a7c0c9bc8ab733cb4ea378c5f9db2e1111bae
559876,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-07-13 11:09:00,2.55,15752,United Kingdom,5.1,7a53a6a0f618e77dff47d6e30c7031d3f6240b7be11f29b4c8a2583a24d1e524
562392,22425,ENAMEL COLANDER CREAM,3,2011-08-04 16:07:00,4.95,15205,United Kingdom,14.850000000000001,ca57ef6da6b640593cb23998f7463cfb3ccd041bbc679185a31c6a152c4d6724
572552,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,1,2011-10-24 17:07:00,6.63,14096,United Kingdom,6.63,3ca2c60c3de3e6d77203844a1b5ba5368d635c9d45d43d37318d657f62288e11
559878,21164,HOME SWEET HOME METAL SIGN,1,2011-07-13 11:19:00,2.95,15493,United Kingdom,2.95,94286d2c93a70dbd3feabbeee29eb79a9ea9d1a8ae106ba6cf741b4f99156148
576592,47591D,PINK FAIRY CAKE CHILDRENS APRON,2,2011-11-15 14:47:00,1.95,13614,United Kingdom,3.9,a6423b26458705ed68c0df486994140195bd08d9346d61dc5ce3c0b7e6e411c3
534775,22969,HOMEMADE JAM SCENTED CANDLES,60,2010-11-24 11:06:00,1.25,17633,United Kingdom,75.0,82ef119d52c1bbbd3842d8ca3385daaa34d93fbbadad7abb757f0ca8fbec2454
560942,23301,GARDENERS KNEELING PAD KEEP CALM,4,2011-07-22 11:31:00,1.65,15005,United Kingdom,6.6,8152c8ef2e45650d6575fbc370805c2c7ed3c893304adc06d3b9dfdd2edd73d0
562965,23199,JUMBO BAG APPLES,10,2011-08-11 10:45:00,2.08,18226,United Kingdom,20.8,2fb0604231edc8afe125449dda9fd115cf25e083e5647612bcd0a37b5b82c8b6
496866,82597,BOMBS AWAY METAL SIGN,3,2010-02-04 12:22:00,2.1,15046,United Kingdom,6.300000000000001,515492403703bac1b1c17a7ef5f4843f103c7f3123b8d9e5407c2a4b2c74eba7
542891,22348,TEA BAG PLATE RED RETROSPOT,48,2011-02-01 13:26:00,0.85,16705,United Kingdom,40.8,021d1b2be3b6ae4913420a9a9f06902b7f1e7093f4d6b2dabfab684400167475
533152,22751,FELTCRAFT PRINCESS OLIVIA DOLL,1,2010-11-16 13:57:00,3.75,15005,United Kingdom,3.75,17df2c47745728f4fecb670327b84eabcc1ffe468ccfaba28ac1df5151433f18
573406,21481,FAWN BLUE HOT WATER BOTTLE,4,2011-10-30 15:57:00,3.75,14112,United Kingdom,15.0,3c908e14a1693e0ab3c90c1836bdfb6524f513e46297e1ce64dcccd98123a9a6
557267,22467,GUMBALL COAT RACK,2,2011-06-19 11:23:00,2.55,16805,United Kingdom,5.1,30ab8c77baa11ef2ad445c70df257b170d14bd5750374525b2aea859d93a6d6e
530430,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2010-11-03 10:38:00,0.85,13748,United Kingdom,10.2,02c969a30fccec65f983c76d0ef7bcb39a37b7578630d19f8604af7791a0c571
532384,22694,WICKER STAR,6,2010-11-11 18:34:00,2.1,12748,United Kingdom,12.600000000000001,bbb4263987ffc96ad510eb7b3d342b94ed0408cc05ead570b64327174940eb58
521811,21165,BEWARE OF THE CAT METAL SIGN,2,2010-09-08 14:57:00,1.69,16713,United Kingdom,3.38,18649042cdd06eb05689d23990615d26fe772a1e21d1355be091f0c8f5f2ac47
577723,21918,SET 12 KIDS COLOUR  CHALK STICKS,2,2011-11-21 12:36:00,0.42,16713,United Kingdom,0.84,690addde43a90a65499b956e4295476221e0bcefa30b7647d05627ced0a1bbd0
537057,22977,DOLLY GIRL CHILDRENS EGG CUP,1,2010-12-05 11:49:00,1.25,15351,United Kingdom,1.25,d07cc27bdc79ba47f5dfbe5073b64759421e77ac6d19c322d11c683c078fbd43
567928,22299,PIG KEYRING WITH LIGHT & SOUND,24,2011-09-22 17:31:00,1.25,12380,Belgium,30.0,46f2aeed381612b9757c6a76c8308a3263a0bb272dab9a71be88864f8354e012
538053,84030E,ENGLISH ROSE HOT WATER BOTTLE,24,2010-12-09 13:34:00,3.75,15856,United Kingdom,90.0,e33aef564f3f79e4d94f091f540bc0325b1496667745214887565d5b66f79e1b
578678,22623,BOX OF VINTAGE JIGSAW BLOCKS,1,2011-11-24 19:59:00,5.95,17841,United Kingdom,5.95,821c9e59a838b17828dadb5fdddd427338364b17630d2c0ab71212bbd6790738
566913,84991,60 TEATIME FAIRY CAKE CASES,3,2011-09-15 14:07:00,0.55,17602,United Kingdom,1.6500000000000001,327caad591fce147ccfd7a3f775469a12c51edf219f9a3c5db8cd99ad60c0bc6
563744,22993,SET OF 4 PANTRY JELLY MOULDS,36,2011-08-19 09:35:00,1.25,13266,United Kingdom,45.0,1269d964c23ab569ffa364ebbbf8590d18b638f2acc8dd690f7317bbe0eb2425
519395,22743,MAKE YOUR OWN FLOWERPOWER CARD KIT,1,2010-08-16 15:31:00,2.95,14379,United Kingdom,2.95,9e7253374b747459a2eba81f391fc59cf19c231be746d1f5367641ac5bec6f3d
544445,22383,LUNCH BAG SUKI  DESIGN,10,2011-02-20 10:56:00,1.65,16746,United Kingdom,16.5,021c27d1edc4f71cc440f12d8c0a76e569a8d9a69cbcab100f2e16e2b418886b
514163,22273,FELTCRAFT DOLL MOLLY,2,2010-06-30 15:34:00,2.95,16283,United Kingdom,5.9,a60f6806303134ca0763fbd7856f09a9b5cdc7c46052434c4a8108b0972c1d19
526719,48185,DOORMAT FAIRY CAKE,4,2010-10-12 17:06:00,7.95,17686,United Kingdom,31.8,769b5ea1b377999768d2e3f7374981f2999ee957c2bb1a96f9d8e071a6a94a26
